Customer_ID,Status_Checking_Acc,Duration_in_Months,Credit_History,Purposre_Credit_Taken,Credit_Amount,Savings_Acc,Years_At_Present_Employment,Inst_Rt_Income,Marital_Status_Gender,Other_Debtors_Guarantors,Current_Address_Yrs,Property,Age,Other_Inst_Plans,Housing,Num_CC,Job,Dependents,Telephone,Foreign_Worker,Default_On_Payment,Customer_ID,Status score,credit history score,Credit_Amount score,savings score,Years_At_Present_Employment score,Other_Debtors_Guarantors score,Current_Address_Yrs score,Job score,Property score,Score pondéré,Score pondéré binaire
103001,… < 0 USD,6,critical account/other credits existing(not at this bank),radio/television,1169,unknown/ no savings account,.. >= 7 years,4,male  single,none,4,real estate,67,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103001,1,0,2,0,3,0,1,1,3,1.06,1
103002,0 <= … < 10000,48,existing credits paid back duly till now,radio/television,5951,… < 1000 USD,1 <= … < 4 years,2,female divorced/separated/married,none,2,real estate,22,none,own,1,skilled employee / official,1,none,yes,Defaulted,103002,2,1,1,0,1,0,0,1,3,1.03,1
103003,no checking account,12,critical account/other credits existing(not at this bank),education,2096,… < 1000 USD,4 <= … < 7 years,2,male  single,none,3,real estate,49,none,own,1,unskilled - resident,2,none,yes,Defaulted,103003,0,0,2,0,2,0,1,0,3,0.71,0
103004,… < 0 USD,42,existing credits paid back duly till now,furniture/equipment,7882,… < 1000 USD,4 <= … < 7 years,2,male  single,guarantor,4,building society savings agreement/life insurance,45,none,for free,1,skilled employee / official,2,none,yes,Defaulted,103004,1,1,1,0,2,2,1,1,2,1.12,1
103005,… < 0 USD,24,delay in paying off in the past,car (new),4870,… < 1000 USD,1 <= … < 4 years,3,male  single,none,4,unknown / no property,53,none,for free,2,skilled employee / official,2,none,yes,No Default,103005,1,0,1,0,1,0,1,1,0,0.58,0
103006,no checking account,36,existing credits paid back duly till now,education,9055,unknown/ no savings account,1 <= … < 4 years,2,male  single,none,4,unknown / no property,35,none,for free,1,unskilled - resident,2,"yes, registered under the customer’s name",yes,Defaulted,103006,0,1,1,0,1,0,1,0,0,0.53,0
103007,no checking account,24,existing credits paid back duly till now,furniture/equipment,2835,5000 <= … < 10000 USD,.. >= 7 years,3,male  single,none,4,building society savings agreement/life insurance,53,none,own,1,skilled employee / official,1,none,yes,Defaulted,103007,0,1,2,2,3,0,1,1,2,1.21,1
103008,0 <= … < 10000,36,existing credits paid back duly till now,car (used),6948,… < 1000 USD,1 <= … < 4 years,2,male  single,none,2,"car or other, not in attribute 6",35,none,rent,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103008,2,1,1,0,1,0,0,2,1,0.98,1
103009,no checking account,12,existing credits paid back duly till now,radio/television,3059,.. >= 10000 USD,4 <= … < 7 years,2,male  divorced/separated,none,4,real estate,61,none,own,1,unskilled - resident,1,none,yes,Defaulted,103009,0,1,1,3,2,0,1,0,3,1.08,1
103010,0 <= … < 10000,30,critical account/other credits existing(not at this bank),car (new),5234,… < 1000 USD,unemployed,4,male  married/widowed,none,2,"car or other, not in attribute 6",28,none,own,2,management/ self-employed/highly qualified employee/ officer,1,none,yes,No Default,103010,2,0,1,0,0,0,0,2,1,0.68,0
103011,0 <= … < 10000,12,existing credits paid back duly till now,car (new),1295,… < 1000 USD,… < 1 year,3,female divorced/separated/married,none,1,"car or other, not in attribute 6",25,none,rent,1,skilled employee / official,1,none,yes,No Default,103011,2,1,2,0,0,0,0,1,1,0.96,1
103012,… < 0 USD,48,existing credits paid back duly till now,business,4308,… < 1000 USD,… < 1 year,3,female divorced/separated/married,none,4,building society savings agreement/life insurance,24,none,rent,1,skilled employee / official,1,none,yes,No Default,103012,1,1,1,0,0,0,1,1,2,0.78,0
103013,0 <= … < 10000,12,existing credits paid back duly till now,radio/television,1567,… < 1000 USD,1 <= … < 4 years,1,female divorced/separated/married,none,1,"car or other, not in attribute 6",22,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103013,2,1,2,0,1,0,0,1,1,1.06,1
103014,… < 0 USD,24,critical account/other credits existing(not at this bank),car (new),1199,… < 1000 USD,.. >= 7 years,4,male  single,none,4,"car or other, not in attribute 6",60,none,own,2,unskilled - resident,1,none,yes,No Default,103014,1,0,2,0,3,0,1,0,1,0.91,1
103015,… < 0 USD,15,existing credits paid back duly till now,car (new),1403,… < 1000 USD,1 <= … < 4 years,2,female divorced/separated/married,none,4,"car or other, not in attribute 6",28,none,rent,1,skilled employee / official,1,none,yes,Defaulted,103015,1,1,2,0,1,0,1,1,1,0.96,1
103016,… < 0 USD,24,existing credits paid back duly till now,radio/television,1282,1000 <= … < 5000 USD,1 <= … < 4 years,4,female divorced/separated/married,none,2,"car or other, not in attribute 6",32,none,own,1,unskilled - resident,1,none,yes,No Default,103016,1,1,2,1,1,0,0,0,1,0.91,1
103017,no checking account,24,critical account/other credits existing(not at this bank),radio/television,2424,unknown/ no savings account,.. >= 7 years,4,male  single,none,4,building society savings agreement/life insurance,53,none,own,2,skilled employee / official,1,none,yes,Defaulted,103017,0,0,2,0,3,0,1,1,2,0.81,0
103018,… < 0 USD,30,no credits taken/all credits paid back duly,business,8072,unknown/ no savings account,… < 1 year,2,male  single,none,3,"car or other, not in attribute 6",25,bank,own,3,skilled employee / official,1,none,yes,Defaulted,103018,1,2,1,0,0,0,1,1,1,0.93,1
103019,0 <= … < 10000,24,existing credits paid back duly till now,car (used),12579,… < 1000 USD,.. >= 7 years,4,female divorced/separated/married,none,2,unknown / no property,44,none,for free,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,No Default,103019,2,1,0,0,3,0,0,2,0,1.00,1
103020,no checking account,24,existing credits paid back duly till now,radio/television,3430,5000 <= … < 10000 USD,.. >= 7 years,3,male  single,none,2,"car or other, not in attribute 6",31,none,own,1,skilled employee / official,2,"yes, registered under the customer’s name",yes,Defaulted,103020,0,1,1,2,3,0,0,1,1,0.93,1
103021,no checking account,9,critical account/other credits existing(not at this bank),car (new),2134,… < 1000 USD,1 <= … < 4 years,4,male  single,none,4,"car or other, not in attribute 6",48,none,own,3,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103021,0,0,2,0,1,0,1,1,1,0.56,0
103022,… < 0 USD,6,existing credits paid back duly till now,radio/television,2647,5000 <= … < 10000 USD,1 <= … < 4 years,2,male  single,none,3,real estate,44,none,rent,1,skilled employee / official,2,none,yes,Defaulted,103022,1,1,2,2,1,0,1,1,3,1.26,1
103023,… < 0 USD,10,critical account/other credits existing(not at this bank),car (new),2241,… < 1000 USD,… < 1 year,1,male  single,none,3,real estate,48,none,rent,2,unskilled - resident,2,none,no,Defaulted,103023,1,0,2,0,0,0,1,0,3,0.71,0
103024,0 <= … < 10000,12,critical account/other credits existing(not at this bank),car (used),1804,1000 <= … < 5000 USD,… < 1 year,3,male  single,none,4,building society savings agreement/life insurance,44,none,own,1,skilled employee / official,1,none,yes,Defaulted,103024,2,0,2,1,0,0,1,1,2,1.01,1
103025,no checking account,10,critical account/other credits existing(not at this bank),furniture/equipment,2069,unknown/ no savings account,1 <= … < 4 years,2,male  married/widowed,none,1,"car or other, not in attribute 6",26,none,own,2,skilled employee / official,1,none,no,Defaulted,103025,0,0,2,0,1,0,0,1,1,0.46,0
103026,… < 0 USD,6,existing credits paid back duly till now,furniture/equipment,1374,… < 1000 USD,1 <= … < 4 years,1,male  single,none,2,real estate,36,bank,own,1,unskilled - resident,1,"yes, registered under the customer’s name",yes,Defaulted,103026,1,1,2,0,1,0,0,0,3,0.91,1
103027,no checking account,6,no credits taken/all credits paid back duly,radio/television,426,… < 1000 USD,.. >= 7 years,4,male  married/widowed,none,4,"car or other, not in attribute 6",39,none,own,1,unskilled - resident,1,none,yes,Defaulted,103027,0,2,2,0,3,0,1,0,1,1.11,1
103028,… >= 10000 USD,12,all credits at this bank paid back duly,radio/television,409,.. >= 10000 USD,1 <= … < 4 years,3,female divorced/separated/married,none,3,real estate,42,none,rent,2,skilled employee / official,1,none,yes,Defaulted,103028,3,1,2,3,1,0,1,1,3,1.76,1
103029,0 <= … < 10000,7,existing credits paid back duly till now,radio/television,2415,… < 1000 USD,1 <= … < 4 years,3,male  single,guarantor,2,real estate,34,none,own,1,skilled employee / official,1,none,yes,Defaulted,103029,2,1,2,0,1,2,0,1,3,1.30,1
103030,… < 0 USD,60,delay in paying off in the past,business,6836,… < 1000 USD,.. >= 7 years,3,male  single,none,4,unknown / no property,63,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103030,1,0,1,0,3,0,1,1,0,0.78,0
103031,0 <= … < 10000,18,existing credits paid back duly till now,business,1913,.. >= 10000 USD,… < 1 year,3,male  married/widowed,none,3,real estate,36,bank,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103031,2,1,2,3,0,0,1,1,3,1.46,1
103032,… < 0 USD,24,existing credits paid back duly till now,furniture/equipment,4020,… < 1000 USD,1 <= … < 4 years,2,male  single,none,2,"car or other, not in attribute 6",27,stores,own,1,skilled employee / official,1,none,yes,Defaulted,103032,1,1,1,0,1,0,0,1,1,0.73,0
103033,0 <= … < 10000,18,existing credits paid back duly till now,car (new),5866,1000 <= … < 5000 USD,1 <= … < 4 years,2,male  single,none,2,"car or other, not in attribute 6",30,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103033,2,1,1,1,1,0,0,1,1,1.03,1
103034,no checking account,12,critical account/other credits existing(not at this bank),business,1264,unknown/ no savings account,.. >= 7 years,4,male  single,none,4,unknown / no property,57,none,rent,1,unskilled - resident,1,none,yes,Defaulted,103034,0,0,2,0,3,0,1,0,0,0.66,0
103035,… >= 10000 USD,12,existing credits paid back duly till now,furniture/equipment,1474,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,1,building society savings agreement/life insurance,33,bank,own,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103035,3,1,2,0,0,0,0,2,2,1.26,1
103036,0 <= … < 10000,45,critical account/other credits existing(not at this bank),radio/television,4746,… < 1000 USD,… < 1 year,4,male  single,none,2,building society savings agreement/life insurance,25,none,own,2,unskilled - resident,1,none,yes,No Default,103036,2,0,1,0,0,0,0,0,2,0.63,0
103037,no checking account,48,critical account/other credits existing(not at this bank),education,6110,… < 1000 USD,1 <= … < 4 years,1,male  single,none,3,unknown / no property,31,bank,for free,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103037,0,0,1,0,1,0,1,1,0,0.38,0
103038,… >= 10000 USD,18,existing credits paid back duly till now,radio/television,2100,… < 1000 USD,1 <= … < 4 years,4,male  single,co-applicant,2,real estate,37,stores,own,1,skilled employee / official,1,none,yes,No Default,103038,3,1,2,0,1,1,0,1,3,1.43,1
103039,… >= 10000 USD,10,existing credits paid back duly till now,domestic appliances,1225,… < 1000 USD,1 <= … < 4 years,2,male  single,none,2,"car or other, not in attribute 6",37,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103039,3,1,2,0,1,0,0,1,1,1.26,1
103040,0 <= … < 10000,9,existing credits paid back duly till now,radio/television,458,… < 1000 USD,1 <= … < 4 years,4,male  single,none,3,real estate,24,none,own,1,skilled employee / official,1,none,yes,Defaulted,103040,2,1,2,0,1,0,1,1,3,1.26,1
103041,no checking account,30,existing credits paid back duly till now,radio/television,2333,5000 <= … < 10000 USD,.. >= 7 years,4,male  single,none,2,"car or other, not in attribute 6",30,bank,own,1,management/ self-employed/highly qualified employee/ officer,1,none,yes,Defaulted,103041,0,1,2,2,3,0,0,2,1,1.11,1
103042,0 <= … < 10000,12,existing credits paid back duly till now,radio/television,1158,5000 <= … < 10000 USD,1 <= … < 4 years,3,male  divorced/separated,none,1,"car or other, not in attribute 6",26,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103042,2,1,2,2,1,0,0,1,1,1.26,1
103043,0 <= … < 10000,18,delay in paying off in the past,repairs,6204,… < 1000 USD,1 <= … < 4 years,2,male  single,none,4,real estate,44,none,own,1,unskilled - resident,2,"yes, registered under the customer’s name",yes,Defaulted,103043,2,0,1,0,1,0,1,0,3,0.88,0
103044,… < 0 USD,30,critical account/other credits existing(not at this bank),car (used),6187,1000 <= … < 5000 USD,4 <= … < 7 years,1,male  married/widowed,none,4,"car or other, not in attribute 6",24,none,rent,2,skilled employee / official,1,none,yes,Defaulted,103044,1,0,1,1,2,0,1,1,1,0.83,0
103045,… < 0 USD,48,critical account/other credits existing(not at this bank),car (used),6143,… < 1000 USD,.. >= 7 years,4,female divorced/separated/married,none,4,unknown / no property,58,stores,for free,2,unskilled - resident,1,none,yes,No Default,103045,1,0,1,0,3,0,1,0,0,0.73,0
103046,no checking account,11,critical account/other credits existing(not at this bank),car (new),1393,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,4,"car or other, not in attribute 6",35,none,own,2,management/ self-employed/highly qualified employee/ officer,1,none,yes,Defaulted,103046,0,0,2,0,0,0,1,2,1,0.51,0
103047,no checking account,36,existing credits paid back duly till now,radio/television,2299,5000 <= … < 10000 USD,.. >= 7 years,4,male  single,none,4,"car or other, not in attribute 6",39,none,own,1,skilled employee / official,1,none,yes,Defaulted,103047,0,1,2,2,3,0,1,1,1,1.16,1
103048,… < 0 USD,6,existing credits paid back duly till now,car (used),1352,5000 <= … < 10000 USD,unemployed,1,female divorced/separated/married,none,2,building society savings agreement/life insurance,23,none,rent,1,unemployed/ unskilled - non-resident,1,"yes, registered under the customer’s name",yes,Defaulted,103048,1,1,2,2,0,0,0,0,2,0.96,1
103049,no checking account,11,critical account/other credits existing(not at this bank),car (new),7228,… < 1000 USD,1 <= … < 4 years,1,male  single,none,4,building society savings agreement/life insurance,39,none,own,2,unskilled - resident,1,none,yes,Defaulted,103049,0,0,1,0,1,0,1,0,2,0.43,0
103050,no checking account,12,existing credits paid back duly till now,radio/television,2073,1000 <= … < 5000 USD,1 <= … < 4 years,4,female divorced/separated/married,co-applicant,2,real estate,28,none,own,1,skilled employee / official,1,none,yes,Defaulted,103050,0,1,2,1,1,1,0,1,3,0.93,1
103051,0 <= … < 10000,24,delay in paying off in the past,furniture/equipment,2333,unknown/ no savings account,… < 1 year,4,male  single,none,2,building society savings agreement/life insurance,29,bank,own,1,unskilled - resident,1,none,yes,Defaulted,103051,2,0,2,0,0,0,0,0,2,0.76,0
103052,0 <= … < 10000,27,delay in paying off in the past,car (used),5965,… < 1000 USD,.. >= 7 years,1,male  single,none,2,"car or other, not in attribute 6",30,none,own,2,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103052,2,0,1,0,3,0,0,2,1,0.98,1
103053,no checking account,12,existing credits paid back duly till now,radio/television,1262,… < 1000 USD,1 <= … < 4 years,3,male  single,none,2,"car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,Defaulted,103053,0,1,2,0,1,0,0,1,1,0.66,0
103054,no checking account,18,existing credits paid back duly till now,car (used),3378,unknown/ no savings account,1 <= … < 4 years,2,male  single,none,1,building society savings agreement/life insurance,31,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103054,0,1,1,0,1,0,0,1,2,0.58,0
103055,0 <= … < 10000,36,delay in paying off in the past,car (new),2225,… < 1000 USD,.. >= 7 years,4,male  single,none,4,unknown / no property,57,bank,for free,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103055,2,0,2,0,3,0,1,1,0,1.11,1
103056,no checking account,6,all credits at this bank paid back duly,car (new),783,unknown/ no savings account,1 <= … < 4 years,1,male  single,guarantor,2,real estate,26,stores,own,1,unskilled - resident,2,none,yes,Defaulted,103056,0,1,2,0,1,2,0,0,3,0.85,0
103057,0 <= … < 10000,12,existing credits paid back duly till now,radio/television,6468,unknown/ no savings account,unemployed,2,male  single,none,1,unknown / no property,52,none,own,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,No Default,103057,2,1,1,0,0,0,0,2,0,0.83,0
103058,no checking account,36,critical account/other credits existing(not at this bank),radio/television,9566,… < 1000 USD,1 <= … < 4 years,2,female divorced/separated/married,none,2,"car or other, not in attribute 6",31,stores,own,2,skilled employee / official,1,none,yes,Defaulted,103058,0,0,1,0,1,0,0,1,1,0.33,0
103059,… >= 10000 USD,18,existing credits paid back duly till now,car (new),1961,… < 1000 USD,.. >= 7 years,3,female divorced/separated/married,none,2,"car or other, not in attribute 6",23,none,own,1,management/ self-employed/highly qualified employee/ officer,1,none,yes,Defaulted,103059,3,1,2,0,3,0,0,2,1,1.51,1
103060,… < 0 USD,36,critical account/other credits existing(not at this bank),furniture/equipment,6229,… < 1000 USD,… < 1 year,4,female divorced/separated/married,co-applicant,4,unknown / no property,23,none,rent,2,unskilled - resident,1,"yes, registered under the customer’s name",yes,No Default,103060,1,0,1,0,0,1,1,0,0,0.50,0
103061,0 <= … < 10000,9,existing credits paid back duly till now,business,1391,… < 1000 USD,1 <= … < 4 years,2,male  married/widowed,none,1,real estate,27,bank,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103061,2,1,2,0,1,0,0,1,3,1.16,1
103062,0 <= … < 10000,15,critical account/other credits existing(not at this bank),radio/television,1537,unknown/ no savings account,.. >= 7 years,4,male  single,guarantor,4,real estate,50,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103062,2,0,2,0,3,2,1,1,3,1.40,1
103063,0 <= … < 10000,36,no credits taken/all credits paid back duly,business,1953,… < 1000 USD,.. >= 7 years,4,male  single,none,4,unknown / no property,61,none,for free,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,No Default,103063,2,2,2,0,3,0,1,2,0,1.56,1
103064,0 <= … < 10000,48,no credits taken/all credits paid back duly,business,14421,… < 1000 USD,1 <= … < 4 years,2,male  single,none,2,"car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103064,2,2,0,0,1,0,0,1,1,1.00,1
103065,no checking account,24,existing credits paid back duly till now,radio/television,3181,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,4,building society savings agreement/life insurance,26,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103065,0,1,1,0,0,0,1,1,2,0.58,0
103066,no checking account,27,existing credits paid back duly till now,repairs,5190,unknown/ no savings account,.. >= 7 years,4,male  single,none,4,building society savings agreement/life insurance,48,none,own,4,skilled employee / official,2,"yes, registered under the customer’s name",yes,Defaulted,103066,0,1,1,0,3,0,1,1,2,0.88,0
103067,no checking account,12,existing credits paid back duly till now,radio/television,2171,… < 1000 USD,… < 1 year,2,female divorced/separated/married,none,2,"car or other, not in attribute 6",29,bank,own,1,skilled employee / official,1,none,yes,Defaulted,103067,0,1,2,0,0,0,0,1,1,0.56,0
103068,0 <= … < 10000,12,existing credits paid back duly till now,car (new),1007,.. >= 10000 USD,1 <= … < 4 years,4,male  married/widowed,none,1,real estate,22,none,own,1,skilled employee / official,1,none,yes,Defaulted,103068,2,1,2,3,1,0,0,1,3,1.46,1
103069,no checking account,36,existing credits paid back duly till now,education,1819,… < 1000 USD,1 <= … < 4 years,4,male  single,none,4,unknown / no property,37,stores,for free,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103069,0,1,2,0,1,0,1,1,0,0.71,0
103070,no checking account,36,existing credits paid back duly till now,radio/television,2394,unknown/ no savings account,1 <= … < 4 years,4,female divorced/separated/married,none,4,"car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,Defaulted,103070,0,1,2,0,1,0,1,1,1,0.76,0
103071,no checking account,36,existing credits paid back duly till now,car (used),8133,… < 1000 USD,1 <= … < 4 years,1,female divorced/separated/married,none,2,building society savings agreement/life insurance,30,bank,own,1,skilled employee / official,1,none,yes,Defaulted,103071,0,1,1,0,1,0,0,1,2,0.58,0
103072,no checking account,7,critical account/other credits existing(not at this bank),radio/television,730,unknown/ no savings account,.. >= 7 years,4,male  single,none,2,building society savings agreement/life insurance,46,none,rent,2,unskilled - resident,1,"yes, registered under the customer’s name",yes,Defaulted,103072,0,0,2,0,3,0,0,0,2,0.66,0
103073,… < 0 USD,8,critical account/other credits existing(not at this bank),others,1164,… < 1000 USD,.. >= 7 years,3,male  single,none,4,unknown / no property,51,bank,for free,2,management/ self-employed/highly qualified employee/ officer,2,"yes, registered under the customer’s name",yes,Defaulted,103073,1,0,2,0,3,0,1,2,0,0.96,1
103074,0 <= … < 10000,42,critical account/other credits existing(not at this bank),business,5954,… < 1000 USD,4 <= … < 7 years,2,female divorced/separated/married,none,1,real estate,41,bank,own,2,unskilled - resident,1,none,yes,Defaulted,103074,2,0,1,0,2,0,0,0,3,0.88,0
103075,… < 0 USD,36,existing credits paid back duly till now,education,1977,unknown/ no savings account,.. >= 7 years,4,male  single,none,4,unknown / no property,40,none,own,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,No Default,103075,1,1,2,0,3,0,1,2,0,1.16,1
103076,… < 0 USD,12,critical account/other credits existing(not at this bank),car (used),1526,… < 1000 USD,.. >= 7 years,4,male  single,none,4,unknown / no property,66,none,for free,2,management/ self-employed/highly qualified employee/ officer,1,none,yes,Defaulted,103076,1,0,2,0,3,0,1,2,0,0.96,1
103077,… < 0 USD,42,existing credits paid back duly till now,radio/television,3965,… < 1000 USD,… < 1 year,4,male  single,none,3,"car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,none,yes,No Default,103077,1,1,1,0,0,0,1,1,1,0.73,0
103078,0 <= … < 10000,11,delay in paying off in the past,radio/television,4771,… < 1000 USD,4 <= … < 7 years,2,male  single,none,4,building society savings agreement/life insurance,51,none,own,1,skilled employee / official,1,none,yes,Defaulted,103078,2,0,1,0,2,0,1,1,2,0.98,1
103079,no checking account,54,no credits taken/all credits paid back duly,car (used),9436,unknown/ no savings account,1 <= … < 4 years,2,male  single,none,2,building society savings agreement/life insurance,39,none,own,1,unskilled - resident,2,none,yes,Defaulted,103079,0,2,1,0,1,0,0,0,2,0.73,0
103080,0 <= … < 10000,30,existing credits paid back duly till now,furniture/equipment,3832,… < 1000 USD,… < 1 year,2,male  married/widowed,none,1,building society savings agreement/life insurance,22,none,own,1,skilled employee / official,1,none,yes,Defaulted,103080,2,1,1,0,0,0,0,1,2,0.88,0
103081,no checking account,24,existing credits paid back duly till now,radio/television,5943,unknown/ no savings account,… < 1 year,1,female divorced/separated/married,none,1,"car or other, not in attribute 6",44,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103081,0,1,1,0,0,0,0,1,1,0.43,0
103082,no checking account,15,existing credits paid back duly till now,radio/television,1213,5000 <= … < 10000 USD,.. >= 7 years,4,male  single,none,3,building society savings agreement/life insurance,47,stores,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103082,0,1,2,2,3,0,1,1,2,1.21,1
103083,no checking account,18,existing credits paid back duly till now,business,1568,1000 <= … < 5000 USD,1 <= … < 4 years,3,female divorced/separated/married,none,4,building society savings agreement/life insurance,24,none,rent,1,unskilled - resident,1,none,yes,Defaulted,103083,0,1,2,1,1,0,1,0,2,0.86,0
103084,… < 0 USD,24,existing credits paid back duly till now,others,1755,… < 1000 USD,.. >= 7 years,4,female divorced/separated/married,guarantor,4,real estate,58,none,own,1,unskilled - resident,1,"yes, registered under the customer’s name",yes,Defaulted,103084,1,1,2,0,3,2,1,0,3,1.35,1
103085,… < 0 USD,10,existing credits paid back duly till now,radio/television,2315,… < 1000 USD,.. >= 7 years,3,male  single,none,4,real estate,52,none,own,1,unskilled - resident,1,none,yes,Defaulted,103085,1,1,2,0,3,0,1,0,3,1.21,1
103086,no checking account,12,critical account/other credits existing(not at this bank),business,1412,… < 1000 USD,1 <= … < 4 years,4,female divorced/separated/married,guarantor,2,real estate,29,none,own,2,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103086,0,0,2,0,1,2,0,2,3,0.75,0
103087,0 <= … < 10000,18,critical account/other credits existing(not at this bank),furniture/equipment,1295,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,1,building society savings agreement/life insurance,27,none,own,2,skilled employee / official,1,none,yes,Defaulted,103087,2,0,2,0,0,0,0,1,2,0.81,0
103088,0 <= … < 10000,36,existing credits paid back duly till now,education,12612,1000 <= … < 5000 USD,1 <= … < 4 years,1,male  single,none,4,unknown / no property,47,none,for free,1,skilled employee / official,2,"yes, registered under the customer’s name",yes,No Default,103088,2,1,0,1,1,0,1,1,0,0.95,1
103089,… < 0 USD,18,existing credits paid back duly till now,car (new),2249,1000 <= … < 5000 USD,4 <= … < 7 years,4,male  single,none,3,"car or other, not in attribute 6",30,none,own,1,management/ self-employed/highly qualified employee/ officer,2,"yes, registered under the customer’s name",yes,Defaulted,103089,1,1,2,1,2,0,1,2,1,1.21,1
103090,… < 0 USD,12,no credits taken/all credits paid back duly,repairs,1108,… < 1000 USD,4 <= … < 7 years,4,male  single,none,3,real estate,28,none,own,2,skilled employee / official,1,none,yes,No Default,103090,1,2,2,0,2,0,1,1,3,1.36,1
103091,no checking account,12,critical account/other credits existing(not at this bank),radio/television,618,… < 1000 USD,.. >= 7 years,4,male  single,none,4,real estate,56,none,own,1,skilled employee / official,1,none,yes,Defaulted,103091,0,0,2,0,3,0,1,1,3,0.86,0
103092,… < 0 USD,12,critical account/other credits existing(not at this bank),car (used),1409,… < 1000 USD,.. >= 7 years,4,male  single,none,3,real estate,54,none,own,1,skilled employee / official,1,none,yes,Defaulted,103092,1,0,2,0,3,0,1,1,3,1.06,1
103093,no checking account,12,critical account/other credits existing(not at this bank),radio/television,797,unknown/ no savings account,.. >= 7 years,4,female divorced/separated/married,none,3,building society savings agreement/life insurance,33,bank,own,1,unskilled - resident,2,none,yes,No Default,103093,0,0,2,0,3,0,1,0,2,0.76,0
103094,… >= 10000 USD,24,critical account/other credits existing(not at this bank),furniture/equipment,3617,unknown/ no savings account,.. >= 7 years,4,male  single,co-applicant,4,unknown / no property,20,none,rent,2,skilled employee / official,1,none,yes,Defaulted,103094,3,0,1,0,3,1,1,1,0,1.25,1
103095,0 <= … < 10000,12,existing credits paid back duly till now,car (new),1318,.. >= 10000 USD,.. >= 7 years,4,male  single,none,4,real estate,54,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103095,2,1,2,3,3,0,1,1,3,1.76,1
103096,0 <= … < 10000,54,no credits taken/all credits paid back duly,business,15945,… < 1000 USD,… < 1 year,3,male  single,none,4,unknown / no property,58,none,rent,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103096,2,2,0,0,0,0,1,1,0,0.95,1
103097,no checking account,12,critical account/other credits existing(not at this bank),education,2012,unknown/ no savings account,4 <= … < 7 years,4,female divorced/separated/married,none,2,"car or other, not in attribute 6",61,none,own,1,skilled employee / official,1,none,yes,Defaulted,103097,0,0,2,0,2,0,0,1,1,0.56,0
103098,0 <= … < 10000,18,existing credits paid back duly till now,business,2622,1000 <= … < 5000 USD,1 <= … < 4 years,4,male  single,none,4,"car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,none,yes,Defaulted,103098,2,1,2,1,1,0,1,1,1,1.26,1
103099,0 <= … < 10000,36,critical account/other credits existing(not at this bank),radio/television,2337,… < 1000 USD,.. >= 7 years,4,male  single,none,4,real estate,36,none,own,1,skilled employee / official,1,none,yes,Defaulted,103099,2,0,2,0,3,0,1,1,3,1.26,1
